Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"14 Saint Aongus Park, Tymon North, Dublin 24, D24XY5N","€310,000",3 Bed,1 Bath,End of Terrace,F,D24 XY5N,€315,Doran Estates,Sharon Murphy - Sales,"Sold, €381,000, Thu Aug 15 2024; Sale Agreed, €310,000, Fri May 17 2024; Created, €310,000, Fri Apr 26 2024",https://mynest.ie/listing/127391/Dublin/14-saint-aongus-park-tymon-north-dublin-24-d24xy5n
"128 Grace Park Road, Drumcondra, Drumcondra, Dublin 9, D09K5A2","€795,000",3 Bed,1 Bath,Semi-D,F,D09 K5A2,€855,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €820,000, Thu Aug 15 2024; Sale Agreed, €795,000, Sat Mar 16 2024; Created, €795,000, Thu Feb 15 2024",https://mynest.ie/listing/116247/Dublin/128-grace-park-road-drumcondra-drumcondra-dublin-9-d09k5a2
"50 Block C, Smithfield Market, Smithfield, Dublin 7, D07T971","€425,000",2 Bed,2 Bath,Apartment,C2,D07 T971,€405,DNG Phibsboro,Brian McGee,"Sold, €410,000, Wed Aug 14 2024; Sale Agreed, €425,000, Thu May 16 2024; Created, €425,000, Tue Feb 27 2024",https://mynest.ie/listing/117906/Dublin/50-block-c-smithfield-market-smithfield-dublin-7-d07t971
"Eagle Tower 4 Manor Avenue Terenue Dublin 6W, Terenure, Dublin 6","€1,350,000",5 Bed,3 Bath,Detached,C1,D6W XP03,"€1,846",Lisney Sotheby's International Realty (Ranelagh),Tracey Gilbourne,"Sold, €1,450,000, Tue Aug 13 2024; Unlisted, €1,350,000, Fri Feb 16 2024; Created, €1,350,000, Wed Aug 30 2023",https://mynest.ie/listing/93022/Dublin/eagle-tower-4-manor-avenue-terenue-dublin-6w-terenure-dublin-6
"Apartment 19, Bloomfield Park, Donnybrook, Dublin 4, D04AT21","€695,000",2 Bed,2 Bath,Apartment,B2,D04 AT21,€675,Eoin O'Neill Property Advisers,Sales Team,"Sold, €705,000, Tue Aug 13 2024; Sale Agreed, €695,000, Mon Mar 25 2024; Created, €695,000, Tue Mar 05 2024",https://mynest.ie/listing/118938/Dublin/apartment-19-bloomfield-park-donnybrook-dublin-4-d04at21
"6 Glendoher Road, Rathfarnham, Rathfarnham, Dublin 16, D16H1R7","€700,000",4 Bed,1 Bath,Semi-D,F,D16 H1R7,€675,Bohan Hyland & Associates,Shane Hanevy [Senior Property Consultant],"Sold, €690,000, Mon Aug 12 2024; Sale Agreed, €700,000, Thu Apr 04 2024; Created, €700,000, Thu Feb 22 2024",https://mynest.ie/listing/117200/Dublin/6-glendoher-road-rathfarnham-rathfarnham-dublin-16-d16h1r7
"34 Stillorgan Park Blackrock, Blackrock, Co. Dublin, A94T923","€1,595,000",4 Bed,2 Bath,Semi-D,B3,A94 T923,"€2,502",Lisney Sotheby's International Realty (Blackrock),Ann-Marie McCoy,"Sold, €1,950,000, Mon Aug 12 2024; Sale Agreed, €1,595,000, Wed May 01 2024; Created, €1,595,000, Tue Apr 09 2024",https://mynest.ie/listing/124183/Dublin/34-stillorgan-park-blackrock-blackrock-co-dublin-a94t923
"174 Ashcroft, Raheny, Dublin 5, D05VW64","€425,000",3 Bed,2 Bath,End of Terrace,C3,D05 VW64,€405,DNG Raheny,David Tobin,"Sold, €471,100, Fri Aug 09 2024; Sale Agreed, €425,000, Fri Dec 22 2023; Created, €425,000, Wed Dec 06 2023",https://mynest.ie/listing/107493/Dublin/174-ashcroft-raheny-dublin-5-d05vw64
"16 Talbot Park, Malahide, Co. Dublin, K36TY30","€725,000",3 Bed,3 Bath,Semi-D,B3,K36 TY30,€765,O'Farrell Cleere Auctioneers,Walter Mythen,"Sold, €755,000, Fri Aug 09 2024; Sale Agreed, €725,000, Thu Jul 18 2024; Created, €725,000, Wed Mar 13 2024",https://mynest.ie/listing/119744/Dublin/16-talbot-park-malahide-co-dublin-k36ty30
"84 Latchford Park, Clonee, Dublin 15, D15CX30","€380,000",3 Bed,3 Bath,End of Terrace,C2,D15 CX30,€405,Baxter Real Estate,Monika Czarnecka,"Sold, €405,000, Thu Aug 08 2024; Sale Agreed, €380,000, Wed Jun 19 2024; Relisted, €380,000, Wed Jun 12 2024; Sale Agreed, €380,000, Tue Feb 13 2024; Created, €380,000, Tue Jan 09 2024",https://mynest.ie/listing/110056/Dublin/84-latchford-park-clonee-dublin-15-d15cx30
"8 Landys Court, Harbour Mill, Balbriggan, Co. Dublin","€199,500",2 Bed,2 Bath,Apartment,D1,K32 E710,€90,Sherry Fitzgerald Cumisky Kelly,Chris White,"Sold, €195,000, Thu Aug 08 2024; Unlisted, €199,500, Wed Feb 01 2023; Created, €199,500, Thu Jan 19 2023",https://mynest.ie/listing/54818/Dublin/8-landys-court-harbour-mill-balbriggan-co-dublin
"Apt. 133 The Berkeley Block, Pembroke Square, Grand Canal Street Upper, Ballsbridge, Dublin 4, D04E6H3","€550,000",2 Bed,2 Bath,Apartment,C1,D04 E6H3,€585,Knight Frank,Annemarie Murphy,"Sold, €562,000, Thu Aug 08 2024; Unlisted, €550,000, Wed Aug 07 2024; Created, €550,000, Wed May 01 2024",https://mynest.ie/listing/128141/Dublin/apt-133-the-berkeley-block-pembroke-square-grand-canal-street-upper-ballsbridge-dublin-4-d04e6h3
"58 Celestine Avenue, Stella Gardens, Irishtown, Dublin 4, D04TW31","€450,000",2 Bed,1 Bath,Terrace,E2,D04 TW31,€495,P.J. O'Dwyer and Co. Ltd.,Michael Kelly,"Sold, €525,000, Wed Aug 07 2024; Sale Agreed, €450,000, Thu Apr 04 2024; Created, €450,000, Thu Feb 08 2024",https://mynest.ie/listing/115245/Dublin/58-celestine-avenue-stella-gardens-irishtown-dublin-4-d04tw31
"Apartment 5, Bissett's Loft, Malahide, Co. Dublin","€475,000",2 Bed,2 Bath,Apartment,B1,K36 XE42,€495,O'Farrell Cleere Auctioneers,Walter Mythen,"Sold, €460,000, Wed Aug 07 2024; Unlisted, €475,000, Fri Jan 26 2024; Created, €475,000, Wed Dec 21 2022",https://mynest.ie/listing/52211/Dublin/apartment-5-bissetts-loft-malahide-co-dublin
"Apartment 5, Bissett's Loft, Malahide, Co. Dublin, K36XE42","€455,000",2 Bed,2 Bath,Apartment,B1,K36 XE42,€495,"Brophy Estates, Auctioneers and Estate Agents",John Brophy Assoc. SCSI RICS,"Sold, €460,000, Wed Aug 07 2024; Sale Agreed, €455,000, Tue Apr 30 2024; Created, €455,000, Tue Jan 16 2024",https://mynest.ie/listing/112092/Dublin/apartment-5-bissetts-loft-malahide-co-dublin-k36xe42
"38 Terenure Gate, Terenure, Dublin 6, D6WNX75","€745,000",3 Bed,3 Bath,Duplex,A2,D6W NX75,€765,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €780,000, Wed Aug 07 2024; Sale Agreed, €745,000, Fri Apr 19 2024; Created, €745,000, Wed Mar 06 2024",https://mynest.ie/listing/119126/Dublin/38-terenure-gate-terenure-dublin-6-d6wnx75
"2 Monaloe Cottages, Old Bray Road, Cabinteely, Dublin 18, D18X9H6","€350,000",2 Bed,1 Bath,Terrace,G,D18 X9H6,€315,Daphne Kaye & Associates,Daphne Kaye,"Sold, €345,000, Wed Aug 07 2024; Sale Agreed, €350,000, Wed May 01 2024; Created, €350,000, Thu Feb 15 2024",https://mynest.ie/listing/116223/Dublin/2-monaloe-cottages-old-bray-road-cabinteely-dublin-18-d18x9h6
"12 Saint Thomas Mead, Mount Merrion, Blackrock, Co. Dublin, A94DX38","€895,000",4 Bed,2 Bath,Detached,G,A94 DX38,€945,DNG Stillorgan,Brian Dempsey,"Sold, €1,215,000, Wed Aug 07 2024; Sale Agreed, €895,000, Thu May 09 2024; Created, €895,000, Sun Mar 24 2024",https://mynest.ie/listing/121903/Dublin/12-saint-thomas-mead-mount-merrion-blackrock-co-dublin-a94dx38
"32 Marsham Court, A94 D8E2, Stillorgan, Co. Dublin","€550,000",3 Bed,1 Bath,Semi-D,--,A94 D8E2,€585,Ray Cooke Auctioneers,Ray Cooke Sales,"Sold, €633,000, Tue Aug 06 2024; Unlisted, €550,000, Tue Jun 25 2024; Created, €550,000, Mon May 13 2024",https://mynest.ie/listing/129966/Dublin/32-marsham-court-a94-d8e2-stillorgan-co-dublin
"4 Orby Avenue, The Gallops, Leopardstown, Dublin 18, D18HF34","€635,000",3 Bed,4 Bath,Semi-D,C3,D18 HF34,€675,Keane Thompson Property Consultants,Keane Thompson Property Consultants,"Sold, €745,000, Mon Aug 05 2024; Sale Agreed, €635,000, Mon Apr 29 2024; Created, €635,000, Fri Mar 29 2024",https://mynest.ie/listing/122865/Dublin/4-orby-avenue-the-gallops-leopardstown-dublin-18-d18hf34
"Ninth Lock House, Ninth Lock Road, Clondalkin, Dublin 22","€275,000",2 Bed,1 Bath,Detached,--,D22 Y054,€315,Ray Cooke Auctioneers Clondalkin,Southside Sales 2,"Sold, €260,000, Tue Aug 06 2024; Sale Agreed, €275,000, Wed Oct 11 2023; Created, €275,000, Thu Jun 22 2023",https://mynest.ie/listing/81378/Dublin/ninth-lock-house-ninth-lock-road-clondalkin-dublin-22
"56 St Alphonsus' Road Upper, Drumcondra, Dublin 9, D09H5F3","€495,000",2 Bed,1 Bath,End of Terrace,G,D09 H5F3,€495,Sherry FitzGerald Drumcondra,Jason Kavanagh,"Sold, €575,000, Fri Aug 02 2024; Unlisted, €495,000, Fri Apr 05 2024; Created, €495,000, Wed Feb 21 2024",https://mynest.ie/listing/117035/Dublin/56-st-alphonsus-road-upper-drumcondra-dublin-9-d09h5f3
"Apartment 40, The Fairways, Portmarnock, Co. Dublin, D13YT50","€350,000",2 Bed,2 Bath,Apartment,B3,D13 YT50,€315,Corry Estates,Jacinta Stewart,"Sold, €388,000, Fri Aug 02 2024; Sale Agreed, €350,000, Fri Apr 19 2024; Created, €350,000, Thu Mar 21 2024",https://mynest.ie/listing/121451/Dublin/apartment-40-the-fairways-portmarnock-co-dublin-d13yt50
"13 Harbour View, Crofton Road Dun Laoghaire, Dun Laoghaire, Co. Dublin, A96VH61","€375,000",1 Bed,1 Bath,Apartment,B2,A96 VH61,€405,Lisney Sotheby's International Realty (Dalkey),Caroline Kevany,"Sold, €432,000, Thu Aug 01 2024; Sale Agreed, €375,000, Fri May 10 2024; Created, €375,000, Fri Apr 05 2024",https://mynest.ie/listing/123675/Dublin/13-harbour-view-crofton-road-dun-laoghaire-dun-laoghaire-co-dublin-a96vh61
"38 Wynnefield Park Wynnefield Road Rathmines Dublin 6, Rathmines, Dublin 6, D06R226","€340,000",1 Bed,1 Bath,Apartment,E2,D06 R226,€315,Lisney Sotheby's International Realty (Ranelagh),Tracey Gilbourne,"Sold, €365,000, Thu Aug 01 2024; Sale Agreed, €340,000, Fri Jan 12 2024; Created, €340,000, Tue Nov 21 2023",https://mynest.ie/listing/106002/Dublin/38-wynnefield-park-wynnefield-road-rathmines-dublin-6-rathmines-dublin-6-d06r226
"Apartment 32, Malin Hall, Waterville Terrace, Waterville, Blanchardstown, Dublin 15, D15H9R3","€274,950",2 Bed,2 Bath,Apartment,C2,D15 H9R3,€315,Horan Estates and Lettings,Horan Estate Sales,"Sold, €271,500, Thu Aug 01 2024; Unlisted, €274,950, Tue Feb 13 2024; Created, €274,950, Thu Dec 14 2023",https://mynest.ie/listing/108159/Dublin/apartment-32-malin-hall-waterville-terrace-waterville-blanchardstown-dublin-15-d15h9r3
"7 Beau Park Street D13 FW28, Clongriffin, Dublin 13, D13FW28","€425,000",3 Bed,3 Bath,End of Terrace,B3,D13 FW28,€405,Quillsen Fairview,Alison O' Hara,"Sold, €427,000, Wed Jul 31 2024; Sale Agreed, €425,000, Wed Apr 03 2024; Created, €425,000, Fri Jan 12 2024",https://mynest.ie/listing/110308/Dublin/7-beau-park-street-d13-fw28-clongriffin-dublin-13-d13fw28
"44 Mountain View Park, Rathfarnham, Rathfarnham, Dublin 14, D14WA07","€398,000",3 Bed,2 Bath,Terrace,SI_666,D14 WA07,€405,Mullery O'Gara Estate Agents,Deirdre O'Gara,"Sold, €531,000, Wed Jul 31 2024; Sale Agreed, €398,000, Tue May 14 2024; Created, €398,000, Wed May 01 2024",https://mynest.ie/listing/128089/Dublin/44-mountain-view-park-rathfarnham-rathfarnham-dublin-14-d14wa07
"Kinsaley House, Chapel Road Malahide, Malahide, Co. Dublin","€695,000",6 Bed,1 Bath,Detached,--,K36 FT92,€675,Lisney Sotheby's International Realty (Howth Road),Barry Connolly,"Sold, €777,000, Tue Jul 30 2024; Sale Agreed, €695,000, Mon Jan 08 2024; Created, €695,000, Tue Sep 19 2023",https://mynest.ie/listing/96336/Dublin/kinsaley-house-chapel-road-malahide-malahide-co-dublin
"11 Greenview, Verdemont, Blanchardstown, Dublin 15, D15H7N2","€270,000",2 Bed,2 Bath,Apartment,C1,D15 H7N2,€315,Baxter Real Estate,Melissa Roche,"Sold, €280,000, Mon Jul 29 2024; Sale Agreed, €270,000, Tue May 28 2024; Created, €270,000, Mon Apr 15 2024",https://mynest.ie/listing/125120/Dublin/11-greenview-verdemont-blanchardstown-dublin-15-d15h7n2
"7 Saint Michaels Terrace, Blackpitts, Dublin 8","€395,000",2 Bed,1 Bath,Terrace,G,D08 TVK2,€405,Mullery O'Gara Estate Agents,Dan Reade,"Sold, €423,000, Fri Jul 26 2024; Unlisted, €395,000, Fri Sep 22 2023; Created, €395,000, Mon Sep 04 2023",https://mynest.ie/listing/93443/Dublin/7-saint-michaels-terrace-blackpitts-dublin-8
"15 Ashfield Avenue, Ranelagh, Ranelagh, Dublin 6","€750,000",3 Bed,1 Bath,Terrace,G,D06 F621,€765,Youngs Estate Agents,Michael McDonagh,"Sold, €830,000, Fri Jul 26 2024; Sale Agreed, €750,000, Tue Oct 31 2023; Created, €750,000, Tue Oct 03 2023",https://mynest.ie/listing/98750/Dublin/15-ashfield-avenue-ranelagh-ranelagh-dublin-6
"14 Torquay, Castle Court, Kilgobbin Wood, Sandyford, D18DD73","€365,000",2 Bed,2 Bath,Apartment,C1,D18 DD73,€405,Sherry FitzGerald Foxrock,Emma Curran,"Sold, €415,000, Fri Jul 26 2024; Sale Agreed, €365,000, Tue Apr 02 2024; Created, €365,000, Wed Mar 06 2024",https://mynest.ie/listing/119155/Dublin/14-torquay-castle-court-kilgobbin-wood-sandyford-d18dd73
"14 Strandmill Avenue, Portmarnock, Co. Dublin, D13E095","€529,000",3 Bed,1 Bath,Terrace,D1,D13 E095,€585,PropertyTeam Paul Reddy,Paul Reddy,"Sold, €527,000, Fri Jul 26 2024; Sale Agreed, €529,000, Sat Feb 24 2024; Price Drop, €529,000, Fri Jan 05 2024; Created, €535,000, Fri Oct 20 2023",
"1F Belarmine Drive, Stepaside, Stepaside, Dublin 18, D18WC97","€275,000",1 Bed,1 Bath,Apartment,B3,D18 WC97,€315,Mark Kelly & Associates,Tanya McFeely-Gaby,"Sold, €312,000, Thu Jul 25 2024; Sale Agreed, €275,000, Wed Jun 05 2024; Created, €275,000, Fri May 10 2024",https://mynest.ie/listing/129718/Dublin/1f-belarmine-drive-stepaside-stepaside-dublin-18-d18wc97
"16 Adair, Sandymount Avenue, Dublin 4, D04CD36","€425,000",2 Bed,1 Bath,Apartment,D2,D04 CD36,€405,DNG Donnybrook,Astrid Lyons,"Sold, €460,000, Thu Jul 25 2024; Sale Agreed, €425,000, Thu Apr 11 2024; Created, €425,000, Fri Mar 01 2024",https://mynest.ie/listing/118616/Dublin/16-adair-sandymount-avenue-dublin-4-d04cd36
"23 Stonepark Abbey Rathfarnham Dublin 14, Rathfarnham, Dublin 14, D14F6V0","€775,000",5 Bed,4 Bath,Detached,D1,D14 F6V0,€765,Lisney Sotheby's International Realty (Dundrum),Darren Chambers,"Sold, €842,000, Wed Jul 24 2024; Sale Agreed, €775,000, Tue Apr 16 2024; Created, €775,000, Wed Mar 13 2024",https://mynest.ie/listing/119788/Dublin/23-stonepark-abbey-rathfarnham-dublin-14-rathfarnham-dublin-14-d14f6v0
"14 Drummartin Park, Goatstown, Goatstown, Dublin 14, D14W925","€810,000",3 Bed,2 Bath,Semi-D,C2,D14 W925,€855,Allen & Jacobs,Gary Jacobs MSCSI MRICS,"Sold, €835,000, Wed Jul 24 2024; Sale Agreed, €810,000, Mon Jul 01 2024; Relisted, €810,000, Mon Apr 15 2024; Price Rise, €810,000, Mon Apr 15 2024; Sale Agreed, €760,000, Mon Feb 26 2024; Created, €760,000, Wed Dec 06 2023",https://mynest.ie/listing/107543/Dublin/14-drummartin-park-goatstown-goatstown-dublin-14-d14w925
"9 Windmill Court, Clonsilla, Dublin 15, D15ND32","€270,000",2 Bed,2 Bath,Apartment,C2,D15 ND32,€315,Sherry FitzGerald Castleknock,Julian Cotter,"Sold, €275,000, Tue Jul 23 2024; Sale Agreed, €270,000, Wed Apr 10 2024; Relisted, €270,000, Thu Mar 21 2024; Sale Agreed, €270,000, Sat Dec 16 2023; Created, €270,000, Fri Nov 17 2023",
"Sutton Grove, Sutton, Dublin 13, D13X0E9","€495,000",3 Bed,1 Bath,Terrace,E1,D13 X0E9,€495,Get Property Estate Agents,Martin Toth,"Sold, €558,000, Tue Jul 23 2024; Sale Agreed, €495,000, Wed May 08 2024; Created, €495,000, Mon Apr 15 2024",https://mynest.ie/listing/125108/Dublin/sutton-grove-sutton-dublin-13-d13x0e9
"Apartment 38, The Hibernian, The Gasworks, Dublin 4, D04XE30","€375,000",1 Bed,1 Bath,Apartment,C1,D04 XE30,€405,MFO The Property Professionals,"Marcus O'Connor MSCSI, RICS, A.C.I.Arb, B.E.R Assessor","Sold, €360,000, Tue Jul 23 2024; Unlisted, €375,000, Fri Aug 16 2024; Created, €375,000, Wed Feb 14 2024",https://mynest.ie/listing/116061/Dublin/apartment-38-the-hibernian-the-gasworks-dublin-4-d04xe30
"31 Alderwood Lawn, Tallaght, D24A6F3, Dublin 24","€285,000",3 Bed,1 Bath,Terrace,B3,D24 A6F3,€315,Ray Cooke Auctioneers Tallaght,James Droney,"Sold, €335,000, Tue Jul 23 2024; Unlisted, €285,000, Tue Aug 29 2023; Created, €285,000, Mon Aug 14 2023",https://mynest.ie/listing/90066/Dublin/31-alderwood-lawn-tallaght-d24a6f3-dublin-24
"11 Rossmore Grove, Templeogue, Templeogue, Dublin 6W, D6WC635","€650,000",3 Bed,2 Bath,Semi-D,C3,D6W C635,€675,Mullery O'Gara Estate Agents,Oliver Travers,"Sold, €758,000, Mon Jul 22 2024; Sale Agreed, €650,000, Tue Apr 30 2024; Created, €650,000, Tue Apr 09 2024",https://mynest.ie/listing/124143/Dublin/11-rossmore-grove-templeogue-templeogue-dublin-6w-d6wc635
"148 Harcourt Green, Charlemont Street, Dublin 2, D02YY31","€435,000",2 Bed,2 Bath,Apartment,D1,D02 YY31,€405,Sherry FitzGerald Ballsbridge,Laura Conway,"Sold, €456,000, Wed Jul 17 2024; Sale Agreed, €435,000, Wed May 15 2024; Created, €435,000, Wed Mar 13 2024",https://mynest.ie/listing/119759/Dublin/148-harcourt-green-charlemont-street-dublin-2-d02yy31
"34 Hyde Park Dalkey, Dalkey, Co. Dublin, A96E2H1","€1,950,000",4 Bed,4 Bath,Semi-D,B1,A96 E2H1,"€2,830",Lisney Sotheby's International Realty (Dalkey),Michelle Kealy,"Sold, €2,298,888, Mon Jul 15 2024; Sale Agreed, €1,950,000, Wed Mar 20 2024; Created, €1,950,000, Wed Feb 28 2024",https://mynest.ie/listing/118100/Dublin/34-hyde-park-dalkey-dalkey-co-dublin-a96e2h1
"628 Howth Road, Raheny, Raheny, Dublin 5, D05CC92","€975,000",3 Bed,2 Bath,Semi-D,D2,D05 CC92,"€1,035",Gallagher Quigley,Conor Gallagher,"Sold, €1,000,000, Fri Aug 30 2024; Sale Agreed, €975,000, Tue Jun 04 2024; Created, €975,000, Tue May 14 2024",https://mynest.ie/listing/130238/Dublin/628-howth-road-raheny-raheny-dublin-5-d05cc92
"Rookstown Lodge, Thormanby Road, Howth, Co. Dublin","€1,500,000",4 Bed,3 Bath,Detached,C3,D13 R793,"€2,284",Sherry FitzGerald Sutton,Guy Doherty,"Sold, €1,400,000, Fri Aug 30 2024; Sale Agreed, €1,500,000, Fri Oct 13 2023; Price Drop, €1,500,000, Thu Oct 05 2023; Created, €1,600,000, Wed May 24 2023",https://mynest.ie/listing/75777/Dublin/rookstown-lodge-thormanby-road-howth-co-dublin
"Franelco, Kinsealy Lane, Malahide, Co. Dublin","€2,000,000",6 Bed,5 Bath,Detached,B3,K36 E625,"€2,830",Noel Kelly Auctioneers LTD,Darren Kelly,"Sold, €1,500,000, Fri Aug 30 2024; Unlisted, €2,000,000, Thu Aug 17 2023; Created, €2,000,000, Tue May 23 2023",https://mynest.ie/listing/75668/Dublin/franelco-kinsealy-lane-malahide-co-dublin
"39 Crofton Hall, Hamilton Park, Castleknock, Dublin 15, D15YKP9","€435,000",2 Bed,--,Apartment,A2,D15 YKP9,€405,Sherry FitzGerald Castleknock,Eoin Boylan,"Sold, €462,000, Fri Aug 30 2024; Sale Agreed, €435,000, Thu Jun 20 2024; Created, €435,000, Thu Feb 29 2024",https://mynest.ie/listing/118367/Dublin/39-crofton-hall-hamilton-park-castleknock-dublin-15-d15ykp9
"88 Saint James's Road, Greenhills, Greenhills, Dublin 12, D12E9X3","€425,000",3 Bed,2 Bath,End of Terrace,G,D12 E9X3,€405,Keller Williams Ireland,Team Castles,"Sold, €502,000, Fri Aug 30 2024; Unlisted, €425,000, Mon Mar 18 2024; Created, €425,000, Wed Mar 13 2024",https://mynest.ie/listing/119772/Dublin/88-saint-jamess-road-greenhills-greenhills-dublin-12-d12e9x3
"8 Deerpark, Lucan Road, Chapelizod, Dublin 20, D20P531","€425,000",3 Bed,2 Bath,Duplex,C2,D20 P531,€405,Sherry FitzGerald Lucan,Thomas Fitzpatrick,"Sold, €427,000, Fri Aug 30 2024; Sale Agreed, €425,000, Wed Mar 27 2024; Created, €425,000, Tue Feb 20 2024",https://mynest.ie/listing/116859/Dublin/8-deerpark-lucan-road-chapelizod-dublin-20-d20p531
"Apartment 77, Block D, Swords, Co. Dublin, K67VP29","€289,000",2 Bed,2 Bath,Apartment,C1,K67 VP29,€315,PropertyTeam Paul Reddy,Paul Reddy,"Sold, €295,000, Fri Aug 30 2024; Sale Agreed, €289,000, Fri Mar 15 2024; Created, €289,000, Thu Feb 22 2024",https://mynest.ie/listing/117245/Dublin/apartment-77-block-d-swords-co-dublin-k67vp29
"74 Hampton Green, Balbriggan, Co. Dublin, K32AR29","€250,000",2 Bed,1 Bath,Terrace,C1,K32 AR29,€225,Grimes,Louise Shannon,"Sold, €280,000, Fri Aug 30 2024; Unlisted, €250,000, Tue Jun 04 2024; Relisted, €250,000, Sun Jun 02 2024; Unlisted, €250,000, Fri May 31 2024; Created, €250,000, Fri May 03 2024",https://mynest.ie/listing/128576/Dublin/74-hampton-green-balbriggan-co-dublin-k32ar29
"Apt 43 Brooklawn, Strandville Avenue East, Clontarf, Dublin 3, D03A978","€395,000",2 Bed,1 Bath,Apartment,C1,D03 A978,€405,Quillsen Fairview,Alison O' Hara,"Sold, €400,000, Fri Aug 30 2024; Unlisted, €395,000, Fri Jan 12 2024; Created, €395,000, Mon Nov 13 2023",https://mynest.ie/listing/104851/Dublin/apt-43-brooklawn-strandville-avenue-east-clontarf-dublin-3-d03a978
"42 Seven Oaks, Drumcondra, Drumcondra, Dublin 9, D09P8Y8","€875,000",4 Bed,4 Bath,Semi-D,B3,D09 P8Y8,€855,Hamill Estate Agents & Valuers,Hamill Estate Agents & Valuers,"Sold, €930,000, Fri Aug 30 2024; Sale Agreed, €875,000, Fri May 31 2024; Created, €875,000, Tue Apr 23 2024",https://mynest.ie/listing/126566/Dublin/42-seven-oaks-drumcondra-drumcondra-dublin-9-d09p8y8
"4 Carndonagh Lawn, Donaghmede, Dublin 13, D13PC53","€435,000",3 Bed,2 Bath,Terrace,C3,D13 PC53,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €480,000, Fri Aug 30 2024; Sale Agreed, €435,000, Fri Aug 30 2024; Created, €435,000, Fri May 03 2024",https://mynest.ie/listing/128612/Dublin/4-carndonagh-lawn-donaghmede-dublin-13-d13pc53
"3 Manders Crescent, Knocksedan, Swords, Co. Dublin","€695,000",4 Bed,3 Bath,Detached,C1,K67 K654,€675,Noel Kelly Auctioneers LTD,Ray Dunne,"Sold, €655,000, Fri Aug 30 2024; Sale Agreed, €695,000, Mon Apr 17 2023; Created, €695,000, Mon Oct 24 2022",https://mynest.ie/listing/28337/Dublin/3-manders-crescent-knocksedan-swords-co-dublin
"3 Manders Crescent, Knocksedan, Swords, Co. Dublin, K67K654","€685,000",4 Bed,3 Bath,Detached,C1,K67 K654,€675,Noel Kelly Auctioneers LTD,Ray Dunne,"Sold, €655,000, Fri Aug 30 2024; Sale Agreed, €685,000, Tue Jul 16 2024; Created, €685,000, Thu May 09 2024",https://mynest.ie/listing/129425/Dublin/3-manders-crescent-knocksedan-swords-co-dublin-k67k654
"Apartment 26, The Fairways, Portmarnock, Co. Dublin, D13X523","€380,000",2 Bed,2 Bath,Apartment,B1,D13 X523,€405,Noel Kelly Auctioneers LTD,Kevin Forde,"Sold, €450,000, Fri Aug 30 2024; Sale Agreed, €380,000, Fri Mar 15 2024; Created, €380,000, Wed Jan 24 2024",https://mynest.ie/listing/113289/Dublin/apartment-26-the-fairways-portmarnock-co-dublin-d13x523
"24 Peyton Drive, Rathcoole, Co. Dublin","€425,000",4 Bed,4 Bath,Townhouse,A3,D24 Y8NT,€405,Ray Cooke Auctioneers Clondalkin,Rathcoole Sales,"Sold, €473,000, Fri Aug 30 2024; Sale Agreed, €425,000, Tue Feb 06 2024; Created, €425,000, Tue Jan 23 2024",https://mynest.ie/listing/112593/Dublin/24-peyton-drive-rathcoole-co-dublin
"18 Foxrock Green, Foxrock, Dublin 18, D18W9T2","€575,000",3 Bed,3 Bath,Terrace,C3,D18 W9T2,€585,Ed Dempsey,Edwin Dempsey,"Sold, €677,500, Fri Aug 30 2024; Sale Agreed, €575,000, Tue Jun 18 2024; Created, €575,000, Tue May 14 2024",https://mynest.ie/listing/130199/Dublin/18-foxrock-green-foxrock-dublin-18-d18w9t2
"138 Quarry Road, Cabra, Dublin 7, D07X6K6","€450,000",2 Bed,2 Bath,End of Terrace,C2,D07 X6K6,€495,Sherry FitzGerald Phibsborough,Elizabeth Ryan,"Sold, €607,150, Fri Aug 30 2024; Unlisted, €450,000, Mon Apr 22 2024; Created, €450,000, Thu Mar 21 2024",https://mynest.ie/listing/121476/Dublin/138-quarry-road-cabra-dublin-7-d07x6k6
"9 Lakelands Avenue, Upper Kilmacud Road, Stillorgan, Co. Dublin, A94YR97","€650,000",4 Bed,2 Bath,Semi-D,G,A94 YR97,€675,DNG Stillorgan,Brian Dempsey,"Sold, €790,000, Thu Aug 29 2024; Sale Agreed, €650,000, Thu May 09 2024; Created, €650,000, Wed Mar 20 2024",https://mynest.ie/listing/121270/Dublin/9-lakelands-avenue-upper-kilmacud-road-stillorgan-co-dublin-a94yr97
"Apartment 81, Castle Mill, Balbriggan, Co. Dublin, K32NP98","€195,000",2 Bed,2 Bath,Apartment,B2,K32 NP98,€90,EMG Property Consultants,EMG Property Consultants,"Sold, €216,000, Thu Aug 29 2024; Sale Agreed, €195,000, Thu May 09 2024; Created, €195,000, Mon Apr 15 2024",https://mynest.ie/listing/125137/Dublin/apartment-81-castle-mill-balbriggan-co-dublin-k32np98
