Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"62 Drumfinn Avenue, Ballyfermot, Ballyfermot, Dublin 10, D10FX03","€285,000",3 Bed,1 Bath,Terrace,D2,D10 FX03,€315,Berkeley & Associates,Berkeley & Associates,"Sold, €350,000, Thu Sep 05 2024; Sale Agreed, €285,000, Wed Apr 24 2024; Created, €285,000, Fri Apr 05 2024",https://mynest.ie/listing/123673/Dublin/62-drumfinn-avenue-ballyfermot-ballyfermot-dublin-10-d10fx03
"58 Holywell Crescent South, Swords, Co Dublin","€295,000",3 Bed,3 Bath,Duplex,B3,K67 HX56,€315,Sherry FitzGerald Swords,Michael Lenehan,"Sold, €342,000, Thu Sep 05 2024; Unlisted, €295,000, Fri May 31 2024; Created, €295,000, Wed Mar 27 2024",https://mynest.ie/listing/122333/Dublin/58-holywell-crescent-south-swords-co-dublin
"42 Clonshaugh Avenue, Clonshaugh, Dublin 17, D17FX48","€369,950",3 Bed,1 Bath,Semi-D,B3,D17 FX48,€405,Horan Estates and Lettings,Aidan Horan,"Sold, €392,500, Thu Sep 05 2024; Sale Agreed, €369,950, Fri Feb 09 2024; Created, €369,950, Mon Jan 29 2024",https://mynest.ie/listing/113846/Dublin/42-clonshaugh-avenue-clonshaugh-dublin-17-d17fx48
"42 Clonshaugh Avenue, Clonshaugh, Clonshaugh, Dublin 17, D17FX48","€369,950",3 Bed,1 Bath,Semi-D,B3,D17 FX48,€405,Horan Estates and Lettings,Aidan Horan,"Sold, €392,500, Thu Sep 05 2024; Sale Agreed, €369,950, Thu Apr 04 2024; Created, €369,950, Wed Mar 27 2024",https://mynest.ie/listing/122355/Dublin/42-clonshaugh-avenue-clonshaugh-clonshaugh-dublin-17-d17fx48
"40 Grace Park Manor, Drumcondra, Dublin 9, D09E681","€375,000",2 Bed,1 Bath,Apartment,D2,D09 E681,€405,Ed Dempsey,Edwin Dempsey,"Sold, €390,000, Thu Sep 05 2024; Sale Agreed, €375,000, Mon Jun 10 2024; Created, €375,000, Mon May 13 2024",https://mynest.ie/listing/129932/Dublin/40-grace-park-manor-drumcondra-dublin-9-d09e681
"40 Delwood Road, Castleknock, Dublin 15, D15AT8Y","€645,000",4 Bed,3 Bath,Semi-D,D1,D15 AT8Y,€675,Sherry FitzGerald Castleknock,Julian Cotter,"Sold, €675,000, Thu Sep 05 2024; Sale Agreed, €645,000, Fri Feb 09 2024; Created, €645,000, Thu Feb 01 2024",https://mynest.ie/listing/114433/Dublin/40-delwood-road-castleknock-dublin-15-d15at8y
"4 Seabank Court, Old Golf Links Road, Malahide, Co Dublin, K36XR02","€450,000",1 Bed,--,Semi-D,D2,K36 XR02,€495,Sherry FitzGerald Malahide,Eoghan Keenan,"Sold, €470,000, Thu Sep 05 2024; Sale Agreed, €450,000, Mon Jun 10 2024; Created, €450,000, Wed May 15 2024",https://mynest.ie/listing/130422/Dublin/4-seabank-court-old-golf-links-road-malahide-co-dublin-k36xr02
"4 Cúil Dúin Way, Citywest, Co. Dublin, D24NX4D","€425,000",3 Bed,3 Bath,Townhouse,A3,D24 NX4D,€405,Byrne Malone Estate Agents,Peter Byrne,"Sold, €476,000, Thu Sep 05 2024; Sale Agreed, €425,000, Tue Feb 13 2024; Created, €425,000, Wed Jan 31 2024",https://mynest.ie/listing/114232/Dublin/4-cil-din-way-citywest-co-dublin-d24nx4d
"36 Kempton Heath, Navan Road, Navan Road (D7), Dublin 7, D07T3C1","€625,000",3 Bed,3 Bath,Semi-D,C3,D07 T3C1,€675,REA Fitzgerald Chambers,Sales,"Sold, €674,000, Thu Sep 05 2024; Sale Agreed, €625,000, Fri Apr 12 2024; Created, €625,000, Tue Mar 19 2024",https://mynest.ie/listing/121085/Dublin/36-kempton-heath-navan-road-navan-road-d7-dublin-7-d07t3c1
"30 Pine Court, Blackrock, Co. Dublin, A94K228","€850,000",4 Bed,3 Bath,Detached,E1,A94 K228,€855,DNG Rock Road,Anne-Marie McCabe,"Sold, €910,000, Thu Sep 05 2024; Unlisted, €850,000, Mon Jun 24 2024; Created, €850,000, Mon May 13 2024",https://mynest.ie/listing/129992/Dublin/30-pine-court-blackrock-co-dublin-a94k228
"30 Croydon Green, Marino, Dublin 3, D03K2V0","€550,000",3 Bed,1 Bath,Terrace,B3,D03 K2V0,€585,DNG Fairview,Colum Butterly,"Sold, €620,000, Thu Sep 05 2024; Sale Agreed, €550,000, Fri Mar 22 2024; Created, €550,000, Thu Feb 29 2024",https://mynest.ie/listing/118356/Dublin/30-croydon-green-marino-dublin-3-d03k2v0
"28 Deanstown Park, Finglas West, Finglas, Dublin 11, D11A2Y9","€285,000",3 Bed,1 Bath,Terrace,SI_666,D11 A2Y9,€315,D.P.M Estates,D.P.M Estates,"Sold, €295,500, Thu Sep 05 2024; Unlisted, €285,000, Sat Dec 16 2023; Created, €285,000, Tue Nov 14 2023",https://mynest.ie/listing/105000/Dublin/28-deanstown-park-finglas-west-finglas-dublin-11-d11a2y9
"28 Deanstown Park, Finglas, Dublin 11","€285,000",3 Bed,1 Bath,Terrace,D2,D11 A2Y9,€315,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €295,500, Thu Sep 05 2024; Sale Agreed, €285,000, Fri Mar 15 2024; Created, €285,000, Tue Dec 19 2023",https://mynest.ie/listing/108735/Dublin/28-deanstown-park-finglas-dublin-11
"23 Block B, Bellevue, Islandbridge, Dublin 8, D08Y262","€335,000",2 Bed,1 Bath,Apartment,C2,D08 Y262,€315,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €400,000, Thu Sep 05 2024; Sale Agreed, €335,000, Thu Mar 28 2024; Created, €335,000, Fri Mar 08 2024",https://mynest.ie/listing/119444/Dublin/23-block-b-bellevue-islandbridge-dublin-8-d08y262
"2 Elder Heath Terrace, Kiltipper, Dublin 24, D24K2VF","€425,000",3 Bed,3 Bath,Terrace,A2,D24 K2VF,€405,DNG Tallaght,Conor O'Regan,"Sold, €440,000, Thu Sep 05 2024; Unlisted, €425,000, Fri Jun 14 2024; Created, €425,000, Sat May 11 2024",https://mynest.ie/listing/129874/Dublin/2-elder-heath-terrace-kiltipper-dublin-24-d24k2vf
"2 Cairnwood Court, Tallaght, Dublin 24, D24E2W6","€275,000",3 Bed,1 Bath,Semi-D,D1,D24 E2W6,€315,BidX1,Isabelle Crean,"Sold, €375,000, Thu Sep 05 2024; Unlisted, €275,000, Thu Jul 25 2024; Created, €275,000, Fri Jul 05 2024",https://mynest.ie/listing/139650/Dublin/2-cairnwood-court-tallaght-dublin-24-d24e2w6
"127 Greenlea Road, D6WPK88, Terenure, Dublin 12","€785,000",3 Bed,2 Bath,Semi-D,D2,D6W PK88,€765,Ray Cooke Auctioneers Clondalkin,Ray Cooke Sales,"Sold, €885,000, Thu Sep 05 2024; Unlisted, €785,000, Thu Jun 27 2024; Created, €785,000, Fri Apr 19 2024",https://mynest.ie/listing/126097/Dublin/127-greenlea-road-d6wpk88-terenure-dublin-12
"102 Saint Anne's, Kimmage Road West, Kimmage, Dublin 12, D12Y4C6","€395,000",2 Bed,1 Bath,Terrace,C3,D12 Y4C6,€405,Keller Williams Ireland,Team Castles,"Sold, €460,000, Thu Sep 05 2024; Unlisted, €395,000, Thu May 16 2024; Created, €395,000, Tue Apr 30 2024",https://mynest.ie/listing/127884/Dublin/102-saint-annes-kimmage-road-west-kimmage-dublin-12-d12y4c6
"10 Clonmore Road, Mount Merrion, Co. Dublin, A94Y0H3","€875,000",3 Bed,2 Bath,Semi-D,E1,A94 Y0H3,€855,Russell Estate Agents,Karl Russell,"Sold, €902,000, Thu Sep 05 2024; Sale Agreed, €875,000, Tue Jun 04 2024; Created, €875,000, Sat Mar 16 2024",https://mynest.ie/listing/120961/Dublin/10-clonmore-road-mount-merrion-co-dublin-a94y0h3
"The Steward's House, 11 The Stables, Blackrock, Co. Dublin","€1,500,000",4 Bed,2 Bath,Detached,B3,A94 X4P8,"€2,284",Janet Carroll Estate Agent,Janet Carroll MIPAV MMCEPI TRV,"Sold, €620,000, Wed Sep 04 2024; Unlisted, €1,500,000, Fri Jan 12 2024; Created, €1,500,000, Thu Oct 05 2023",https://mynest.ie/listing/99106/Dublin/the-stewards-house-11-the-stables-blackrock-co-dublin
"86 Abbey Drive, Navan Road, Navan Road (D7), Dublin 7, D07WF51","€475,000",3 Bed,3 Bath,End of Terrace,C1,D07 WF51,€495,Gillespie Lowe,John Lowe,"Sold, €540,000, Wed Sep 04 2024; Sale Agreed, €475,000, Fri May 10 2024; Created, €475,000, Thu Mar 28 2024",https://mynest.ie/listing/122573/Dublin/86-abbey-drive-navan-road-navan-road-d7-dublin-7-d07wf51
"82 Bushes Lane, Rathgar, Rathgar, Dublin 6, D06H1F8","€695,000",3 Bed,3 Bath,Terrace,D1,D06 H1F8,€675,OMD Estate Agents,Brian O'Connor,"Sold, €744,000, Wed Sep 04 2024; Sale Agreed, €695,000, Sat Sep 07 2024; Relisted, €695,000, Mon Feb 19 2024; Sale Agreed, €695,000, Thu Jan 25 2024; Price Drop, €695,000, Thu Nov 16 2023; Created, €750,000, Fri Oct 13 2023",
"64 Montpelier Hill, Dublin 7, D07X3Y8","€385,000",2 Bed,1 Bath,Terrace,G,D07 X3Y8,€405,The Property Shop,Sales,"Sold, €390,000, Wed Sep 04 2024; Sale Agreed, €385,000, Tue May 14 2024; Created, €385,000, Wed Apr 03 2024",https://mynest.ie/listing/123225/Dublin/64-montpelier-hill-dublin-7-d07x3y8
"56 Knocklyon Gate, Knocklyon, Dublin 16, D16NN79","€275,000",1 Bed,1 Bath,Apartment,C1,D16 NN79,€315,J. P. & M. Doyle - Terenure,J.P. & M Doyle Terenure,"Sold, €263,000, Wed Sep 04 2024; Unlisted, €275,000, Wed Jun 05 2024; Created, €275,000, Wed May 22 2024",https://mynest.ie/listing/131735/Dublin/56-knocklyon-gate-knocklyon-dublin-16-d16nn79
"39 Eden Road Upper Glenageary, Glenageary, Co. Dublin, A96A8R9","€850,000",3 Bed,1 Bath,Terrace,E1,A96 A8R9,€855,Lisney Sotheby's International Realty (Dalkey),Caroline Kevany,"Sold, €850,000, Wed Sep 04 2024; Sale Agreed, €850,000, Thu Jun 13 2024; Created, €850,000, Wed May 01 2024",https://mynest.ie/listing/128085/Dublin/39-eden-road-upper-glenageary-glenageary-co-dublin-a96a8r9
"12 Roosevelt Cottages, Navan Road, Navan Road (D7), Dublin 7, D07P2P3","€375,000",2 Bed,1 Bath,Terrace,G,D07 P2P3,€405,O'Connell Properties,Jim O'Connell,"Sold, €400,000, Wed Sep 04 2024; Sale Agreed, €375,000, Mon Jul 15 2024; Created, €375,000, Fri May 24 2024",https://mynest.ie/listing/132339/Dublin/12-roosevelt-cottages-navan-road-navan-road-d7-dublin-7-d07p2p3
"9 Avonmore, Foxrock, Dublin 18, D18R9W4","€975,000",4 Bed,3 Bath,Detached,E1,D18 R9W4,"€1,035",Daphne Kaye & Associates,Daphne Kaye,"Sold, €1,215,000, Tue Sep 03 2024; Sale Agreed, €975,000, Fri Jun 28 2024; Created, €975,000, Fri May 10 2024",https://mynest.ie/listing/129673/Dublin/9-avonmore-foxrock-dublin-18-d18r9w4
"58 Homelawn Road, D24 AET7, Tallaght, Dublin 24","€295,000",3 Bed,1 Bath,Terrace,D1,D24 AET7,€315,Ray Cooke Auctioneers Clondalkin,James Droney,"Sold, €320,000, Tue Sep 03 2024; Unlisted, €295,000, Fri May 10 2024; Created, €295,000, Tue Apr 09 2024",https://mynest.ie/listing/124150/Dublin/58-homelawn-road-d24-aet7-tallaght-dublin-24
"26 Bath Street, Irishtown, Irishtown, Dublin 4, D04FX93","€395,000",2 Bed,2 Bath,End of Terrace,E2,D04 FX93,€405,P.J. O'Dwyer and Co. Ltd.,Michael Kelly,"Sold, €520,000, Tue Sep 03 2024; Sale Agreed, €395,000, Wed Jun 19 2024; Created, €395,000, Thu May 02 2024",https://mynest.ie/listing/128322/Dublin/26-bath-street-irishtown-irishtown-dublin-4-d04fx93
"25 Auburn Road, Dun Laoghaire, Co. Dublin, A96T4C6","€645,000",3 Bed,1 Bath,Semi-D,D2,A96 T4C6,€675,Fenelon Properties,Rory Fenelon B.Agr.Sc. MIPAV MMCEPI TRV,"Sold, €640,000, Tue Sep 03 2024; Sale Agreed, €645,000, Wed Jun 26 2024; Created, €645,000, Fri May 31 2024",https://mynest.ie/listing/133598/Dublin/25-auburn-road-dun-laoghaire-co-dublin-a96t4c6
"21 Saint John's Drive, Clondalkin, Clondalkin, Dublin 22, D22K3H2","€285,000",2 Bed,1 Bath,End of Terrace,D1,D22 K3H2,€315,Hibernian Auctioneers,Gerard Hyland M.I.P.A.V,"Sold, €306,000, Tue Sep 03 2024; Sale Agreed, €285,000, Mon Jun 17 2024; Created, €285,000, Thu May 09 2024",https://mynest.ie/listing/129375/Dublin/21-saint-johns-drive-clondalkin-clondalkin-dublin-22-d22k3h2
"Apartment 24, De Vesci House, Monkstown, Co. Dublin, A96FD66","€465,000",2 Bed,2 Bath,Apartment,C2,A96 FD66,€495,Russell Estate Agents,Karl Russell,"Sold, €600,000, Mon Sep 02 2024; Sale Agreed, €465,000, Fri Jun 07 2024; Created, €465,000, Mon May 27 2024",https://mynest.ie/listing/132603/Dublin/apartment-24-de-vesci-house-monkstown-co-dublin-a96fd66
"9 Pine Court, Newtownpark Avenue, Co Dublin, A94PP66","€900,000",4 Bed,3 Bath,Semi-D,D2,A94 PP66,€945,Sherry FitzGerald Dun Laoghaire,Pippy Proger,"Sold, €875,000, Mon Sep 02 2024; Sale Agreed, €900,000, Thu Jun 20 2024; Created, €900,000, Wed May 15 2024",https://mynest.ie/listing/130430/Dublin/9-pine-court-newtownpark-avenue-co-dublin-a94pp66
"5 Church Terrace, Smithfield, Dublin 1","€225,000",1 Bed,1 Bath,Bungalow,F,D07 A9X4,€225,McIntyre Property Consultants,Shane McIntyre,"Sold, €205,000, Mon Sep 02 2024; Unlisted, €225,000, Wed Jun 21 2023; Created, €225,000, Tue May 30 2023",https://mynest.ie/listing/76880/Dublin/5-church-terrace-smithfield-dublin-1
"28 Castleknock Laurels, Castleknock, Dublin 15, D15E309","€495,000",3 Bed,1 Bath,Semi-D,C1,D15 E309,€495,Sherry FitzGerald Castleknock,Julian Cotter,"Sold, €557,294, Mon Sep 02 2024; Sale Agreed, €495,000, Wed Jun 26 2024; Created, €495,000, Wed May 29 2024",https://mynest.ie/listing/133061/Dublin/28-castleknock-laurels-castleknock-dublin-15-d15e309
"131 Saint Brigid's Grove, Killester, Killester, Dublin 5, D05V1W0","€475,000",2 Bed,1 Bath,Terrace,C2,D05 V1W0,€495,Gallagher Quigley,Peter Quigley,"Sold, €505,000, Mon Sep 02 2024; Sale Agreed, €475,000, Wed Jul 17 2024; Created, €475,000, Tue Jun 11 2024",https://mynest.ie/listing/135300/Dublin/131-saint-brigids-grove-killester-killester-dublin-5-d05v1w0
"12 Trimleston Avenue Booterstown, Booterstown, Co. Dublin, A94XK71","€1,095,000",4 Bed,4 Bath,Semi-D,C3,A94 XK71,"€1,190",Lisney Sotheby's International Realty (Blackrock),Stephen Day,"Sold, €1,305,000, Mon Sep 02 2024; Unlisted, €1,095,000, Fri Jul 19 2024; Created, €1,095,000, Thu May 16 2024",https://mynest.ie/listing/130687/Dublin/12-trimleston-avenue-booterstown-booterstown-co-dublin-a94xk71
"Corrigville, Corrigville, Corrig Avenue, Dun Laoghaire, Co. Dublin, A96AT25","€1,250,000",5 Bed,2 Bath,Semi-D,C2,A96 AT25,"€1,627",DNG Dun Laoghaire,Darragh Whelan,"Sold, €1,212,500, Fri Aug 30 2024; Sale Agreed, €1,250,000, Sat May 25 2024; Created, €1,250,000, Tue Apr 23 2024",https://mynest.ie/listing/126631/Dublin/corrigville-corrigville-corrig-avenue-dun-laoghaire-co-dublin-a96at25
"39a Templeroan Way, Knocklyon, Dublin 16, D16P0K6","€850,000",4 Bed,3 Bath,Detached,A3,D16 P0K6,€855,Keller Williams Ireland,Team Castles,"Sold, €890,000, Fri Aug 30 2024; Unlisted, €850,000, Thu Apr 11 2024; Created, €850,000, Fri Dec 15 2023",https://mynest.ie/listing/108536/Dublin/39a-templeroan-way-knocklyon-dublin-16-d16p0k6
"352 Tonlegee Road, Raheny, Raheny, Dublin 5, D05T997","€450,000",3 Bed,1 Bath,Semi-D,D1,D05 T997,€495,Hamill Estate Agents & Valuers,Hamill Estate Agents & Valuers,"Sold, €470,000, Fri Aug 30 2024; Sale Agreed, €450,000, Sat Dec 16 2023; Created, €450,000, Tue Nov 14 2023",https://mynest.ie/listing/104991/Dublin/352-tonlegee-road-raheny-raheny-dublin-5-d05t997
"33 Ormond Square, Dublin 7, D07NH93","€440,000",2 Bed,1 Bath,Terrace,D2,D07 NH93,€495,DNG Phibsboro,Brian McGee,"Sold, €435,000, Fri Aug 30 2024; Sale Agreed, €440,000, Thu May 09 2024; Price Drop, €440,000, Fri May 03 2024; Price Drop, €455,000, Fri Mar 29 2024; Created, €465,000, Thu Feb 29 2024",https://mynest.ie/listing/118333/Dublin/33-ormond-square-dublin-7-d07nh93
"32 Briarwood Green, Blanchardstown, Blanchardstown, Dublin 15","€320,000",3 Bed,2 Bath,Semi-D,E1,D15 F7HC,€315,Independent Estate Agents & Valuers,Danny Byrne,"Sold, €320,000, Fri Aug 30 2024; Unlisted, €320,000, Sun Sep 24 2023; Created, €320,000, Sat Jun 03 2023",https://mynest.ie/listing/77832/Dublin/32-briarwood-green-blanchardstown-blanchardstown-dublin-15
"3 Lambourne Park, Beaverstown Road, Donabate, Co. Dublin, K36TV25","€390,000",2 Bed,3 Bath,End of Terrace,E1,K36 TV25,€405,PropertyTeam Nolan & Fahy Auctioneers,Sean Nolan MIPAV MCEI,"Sold, €405,000, Fri Aug 30 2024; Sale Agreed, €390,000, Tue Jun 25 2024; Created, €390,000, Tue Jun 11 2024",https://mynest.ie/listing/135327/Dublin/3-lambourne-park-beaverstown-road-donabate-co-dublin-k36tv25
"22 Bramley Hall, Hamilton Park, Diswellstown, D15T2HR","€425,000",2 Bed,2 Bath,Apartment,A2,D15 T2HR,€405,Sherry FitzGerald Castleknock,Julian Cotter,"Sold, €460,000, Fri Aug 30 2024; Sale Agreed, €425,000, Tue May 21 2024; Relisted, €425,000, Tue Mar 19 2024; Unlisted, €425,000, Sat Mar 16 2024; Relisted, €425,000, Fri Jan 26 2024; Sale Agreed, €425,000, Mon Oct 30 2023; Created, €425,000, Thu Sep 07 2023",
"21 Park Terrace House South, Clongriffin, Dublin 13, D13DXK6","€530,000",4 Bed,3 Bath,Terrace,A2,D13 DXK6,€585,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €579,000, Fri Aug 30 2024; Sale Agreed, €530,000, Fri Jun 28 2024; Created, €530,000, Thu May 30 2024",https://mynest.ie/listing/133343/Dublin/21-park-terrace-house-south-clongriffin-dublin-13-d13dxk6
"2 Westbourne Lodge, Knocklyon, Dublin 16, D16C2Y7","€725,000",4 Bed,3 Bath,Detached,D1,D16 C2Y7,€765,Sherry FitzGerald Templeogue,Carole Ross,"Sold, €725,000, Fri Aug 30 2024; Sale Agreed, €725,000, Mon May 13 2024; Created, €725,000, Tue Mar 26 2024",https://mynest.ie/listing/122127/Dublin/2-westbourne-lodge-knocklyon-dublin-16-d16c2y7
"2 Sarto Road, Dublin 13, Dublin 5, D13F5T7","€695,000",4 Bed,2 Bath,Detached,G,D13 F5T7,€675,Gallagher Quigley,Rory Gallagher,"Sold, €700,000, Fri Aug 30 2024; Sale Agreed, €695,000, Fri Jun 28 2024; Created, €695,000, Thu May 02 2024",https://mynest.ie/listing/128346/Dublin/2-sarto-road-dublin-13-dublin-5-d13f5t7
"10 Ballytore Road, Rathfarnham, Dublin 14, D14H983","€875,000",5 Bed,2 Bath,Semi-D,D2,D14 H983,€855,DNG Rathfarnham,Daire Argue,"Sold, €1,070,000, Fri Aug 30 2024; Sale Agreed, €875,000, Mon May 27 2024; Created, €875,000, Thu Apr 11 2024",https://mynest.ie/listing/124600/Dublin/10-ballytore-road-rathfarnham-dublin-14-d14h983
"Apartment 218, Bachelors Walk Apartments, Dublin 1, D01NP98","€285,000",1 Bed,1 Bath,Apartment,D1,D01 NP98,€315,EARNEST,Ken Lundy,"Sold, €280,000, Thu Aug 29 2024; Sale Agreed, €285,000, Wed Sep 18 2024; Created, €285,000, Wed Apr 24 2024",https://mynest.ie/listing/126858/Dublin/apartment-218-bachelors-walk-apartments-dublin-1-d01np98
"75 Harcourt Green, Charlemont Street, Dublin 2, D02TX04","€545,000",2 Bed,2 Bath,Apartment,C1,D02 TX04,€585,Hooke & MacDonald,Sales Office,"Sold, €540,000, Thu Aug 29 2024; Sale Agreed, €545,000, Wed Jun 05 2024; Created, €545,000, Thu May 23 2024",https://mynest.ie/listing/132015/Dublin/75-harcourt-green-charlemont-street-dublin-2-d02tx04
"25 White Pines Meadow, Stocking Avenue, Dublin 16, D16W2X5","€585,000",3 Bed,2 Bath,Terrace,A2,D16 W2X5,€585,Janet Carroll Estate Agent,Janet Carroll MIPAV MMCEPI TRV,"Sold, €600,000, Thu Aug 29 2024; Sale Agreed, €585,000, Wed May 01 2024; Price Rise, €585,000, Fri Apr 19 2024; Created, €535,000, Mon Apr 08 2024",https://mynest.ie/listing/123971/Dublin/25-white-pines-meadow-stocking-avenue-dublin-16-d16w2x5
"24 Hunters Green, Hunters Wood, Ballycullen, Dublin 24, D24V3H4","€465,000",4 Bed,3 Bath,End of Terrace,C3,D24 V3H4,€495,Mark Kelly & Associates,Mark Kelly,"Sold, €491,000, Thu Aug 29 2024; Sale Agreed, €465,000, Mon Jun 10 2024; Created, €465,000, Fri May 03 2024",https://mynest.ie/listing/128640/Dublin/24-hunters-green-hunters-wood-ballycullen-dublin-24-d24v3h4
"10 Dunard Avenue, Navan Road, Dublin 7, D07R8YA","€385,000",3 Bed,1 Bath,Semi-D,C2,D07 R8YA,€405,RE/MAX Properties,Karl McCaughey MIPAV,"Sold, €476,000, Thu Aug 29 2024; Sale Agreed, €385,000, Wed Apr 24 2024; Created, €385,000, Fri Mar 15 2024",https://mynest.ie/listing/120788/Dublin/10-dunard-avenue-navan-road-dublin-7-d07r8ya
"15 Anglesea House, Ballsbridge Court, Ballsbridge, Dublin 4, D04E006","€395,000",2 Bed,1 Bath,Apartment,D1,D04 E006,€405,Ventura Properties,Barry Feenan,"Sold, €425,000, Wed Aug 28 2024; Sale Agreed, €395,000, Fri Jul 12 2024; Created, €395,000, Wed Jun 12 2024",https://mynest.ie/listing/135575/Dublin/15-anglesea-house-ballsbridge-court-ballsbridge-dublin-4-d04e006
"Apt 38 Fitzwilliam Quay, Ringsend, Dublin 4, D04VW13","€395,000",2 Bed,1 Bath,Apartment,D2,D04 VW13,€405,Felicity Fox Auctioneers,Emer Costello,"Sold, €485,000, Wed Aug 28 2024; Sale Agreed, €395,000, Fri May 10 2024; Created, €395,000, Tue Apr 16 2024",https://mynest.ie/listing/125339/Dublin/apt-38-fitzwilliam-quay-ringsend-dublin-4-d04vw13
"20 Swift Hall, The Coombe, D08PYP2","€375,000",2 Bed,1 Bath,Apartment,C1,D08 PYP2,€405,Sherry FitzGerald Rathmines,Paige Lowe,"Sold, €400,000, Wed Aug 28 2024; Sale Agreed, €375,000, Thu Jun 13 2024; Created, €375,000, Thu May 02 2024",https://mynest.ie/listing/128338/Dublin/20-swift-hall-the-coombe-d08pyp2
"14 Willow Bank, Dundrum, Dublin 16, D16W303","€395,000",2 Bed,1 Bath,Terrace,F,D16 W303,€405,Sherry FitzGerald Dundrum,Bronwen Barry,"Sold, €430,000, Wed Aug 28 2024; Unlisted, €395,000, Thu Feb 15 2024; Relisted, €395,000, Wed Nov 22 2023; Sale Agreed, €395,000, Fri Nov 03 2023; Created, €395,000, Thu Sep 28 2023",
"10 New Street North, Smithfield, Dublin 7","€325,000",1 Bed,2 Bath,Bungalow,D1,D07 Y8C4,€315,DNG Phibsboro,Vincent Mullen,"Sold, €325,000, Wed Aug 28 2024; Sale Agreed, €325,000, Sat Mar 16 2024; Relisted, €325,000, Mon Sep 18 2023; Sale Agreed, €325,000, Tue May 30 2023; Created, €325,000, Wed Apr 19 2023",https://mynest.ie/listing/69382/Dublin/10-new-street-north-smithfield-dublin-7
"54 Beaumont Court, Beaumont Woods, Beaumont, Dublin 9, D09V389","€295,000",2 Bed,2 Bath,Apartment,C2,D09 V389,€315,Sherry FitzGerald Killester,Sean Tobin,"Sold, €308,500, Tue Aug 27 2024; Sale Agreed, €295,000, Tue Jun 04 2024; Relisted, €295,000, Thu May 09 2024; Sale Agreed, €295,000, Tue Mar 26 2024; Created, €295,000, Tue Mar 05 2024",https://mynest.ie/listing/118989/Dublin/54-beaumont-court-beaumont-woods-beaumont-dublin-9-d09v389
"10 Wilson's Terrace, Dublin 8, D08V3H6","€265,000",2 Bed,1 Bath,Terrace,F,D08 V3H6,€315,Allen & Jacobs,Andrew Allen MIPAV MMCEPI,"Sold, €312,000, Tue Aug 27 2024; Sale Agreed, €265,000, Wed Jan 31 2024; Created, €265,000, Tue Nov 28 2023",https://mynest.ie/listing/106810/Dublin/10-wilsons-terrace-dublin-8-d08v3h6
"4 Rockford Park, Blackrock, Co. Dublin, A94A7P4","€550,000",3 Bed,1 Bath,End of Terrace,C3,A94 A7P4,€585,Owen Reilly,Owen Reilly Sales,"Sold, €587,000, Mon Aug 26 2024; Sale Agreed, €550,000, Tue Jun 04 2024; Created, €550,000, Wed May 08 2024",https://mynest.ie/listing/129175/Dublin/4-rockford-park-blackrock-co-dublin-a94a7p4
"Block 1, 129 Watermill Apartments, Raheny, Dublin 5, D05RV87","€450,000",2 Bed,2 Bath,Apartment,B3,D05 RV87,€495,Sherry FitzGerald Sutton,Cian Kelly,"Sold, €500,000, Mon Aug 26 2024; Sale Agreed, €450,000, Tue Jun 11 2024; Created, €450,000, Thu May 23 2024",https://mynest.ie/listing/132055/Dublin/block-1-129-watermill-apartments-raheny-dublin-5-d05rv87
"9 Dawson Place, Arbour Hill, Dublin 7, D07AH99","€585,000",2 Bed,2 Bath,Terrace,A3,D07 AH99,€585,The Property Shop,Sales,"Sold, €685,000, Fri Aug 23 2024; Sale Agreed, €585,000, Fri Apr 19 2024; Created, €585,000, Thu Mar 28 2024",https://mynest.ie/listing/122624/Dublin/9-dawson-place-arbour-hill-dublin-7-d07ah99
"7 Cruagh Rise, Cruagh Manor, Stepaside, Dublin 18, D18A068","€435,000",2 Bed,3 Bath,Terrace,C2,D18 A068,€405,HWP Residential and Commercial Property,Ray Kelly - Residential Director,"Sold, €475,000, Fri Aug 23 2024; Unlisted, €435,000, Thu Aug 22 2024; Created, €435,000, Thu May 23 2024",https://mynest.ie/listing/131997/Dublin/7-cruagh-rise-cruagh-manor-stepaside-dublin-18-d18a068
"67 Pine Valley Avenue, Rathfarnham, Dublin 16, D16Y079","€1,100,000",6 Bed,3 Bath,Detached,C3,D16 Y079,"€1,190",DNG Rathfarnham,Cathal Mc Carthy,"Sold, €1,100,000, Fri Aug 23 2024; Sale Agreed, €1,100,000, Thu May 30 2024; Relisted, €1,100,000, Fri Apr 05 2024; Sale Agreed, €1,100,000, Sat Mar 16 2024; Relisted, €1,100,000, Fri Dec 22 2023; Sale Agreed, €1,100,000, Mon Nov 06 2023; Created, €1,100,000, Sat Jul 08 2023",
